SUBPROG_COLLECTION,COUNTRY,SUBPROG,AREA,INST,SCODE,MEDIUM,LISTMED,LEVEL,YYYYMM,SPOOL,SUBST,LISTSUB,PRETRE,DETER,VALUE,UNIT,FLAGQUA,FLAGSTA
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,PREC,DB,,,48.2226,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,PTOT,DB,,SP,0.143,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,SE,DB,,PLM,0.16,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,SO4S,DB,,IC,0.418,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,V,DB,,PLM,0.181,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,ZN,DB,,PLM,6.32,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,AL,DB,,PLM,0.0213,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,AS,DB,,PLM,0.113,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,CA,DB,,AAF,0.939,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,CD,DB,,PLM,0.0246,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,CL,DB,,IC,0.363,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,CO,DB,,PLM,0.0389,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,COND,DB,,CN,1.77,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,CR,DB,,PLM,0.06,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,CU,DB,,PLM,0.5,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,DOC,DB,,,9.377,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,FE,DB,,PLM,0.0171,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,HG,DB,,AFC,12.0078,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,HGM,DB,,AFC,60,ng/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,K,DB,,AAF,0.128,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,MG,DB,,AAF,0.106,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,MN,DB,,PLM,0.0051,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,MO,DB,,PLM,0.02,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,,DB,,AAF,0.214,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,NH4N,DB,,SP,0.7496,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,NI,DB,,PLM,0.091,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,NO3N,DB,,IC,0.517,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,NTOT,DB,,IC,1.563,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,PB,DB,,PLM,0.419,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,PH,DB,,TIE,5.62,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,PREC,DB,,,20.0927,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,PTOT,DB,,SP,0.01,mg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,SE,DB,,PLM,0.17,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,SO4S,DB,,IC,0.625,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,V,DB,,PLM,0.245,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201906,1,ZN,DB,,PLM,2.56,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,AL,DB,,PLM,0.0198,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,AS,DB,,PLM,0.056,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,CA,DB,,AAF,0.165,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,CD,DB,,PLM,0.016,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,CL,DB,,IC,0.907,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,CO,DB,,PLM,0.0143,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,COND,DB,,CN,1.63,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,CR,DB,,PLM,0.136,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,CU,DB,,PLM,0.724,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,DOC,DB,,,12.21,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,FE,DB,,PLM,0.008,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,HG,DB,,AFC,8.5,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,HGM,DB,,AFC,650,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,K,DB,,AAF,0.288,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,MG,DB,,AAF,0.093,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,MN,DB,,PLM,0.0032,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,MO,DB,,PLM,0.02,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,,DB,,AAF,0.6,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,NH4N,DB,,SP,1.157,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,NI,DB,,PLM,0.155,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,NO3N,DB,,IC,0.119,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,NTOT,DB,,IC,1.497,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,PB,DB,,PLM,0.253,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,PH,DB,,TIE,6.11,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,PREC,DB,,,32.1484,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,PTOT,DB,,SP,0.07,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,SE,DB,,PLM,0.1,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,SO4S,DB,,IC,0.33,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,V,DB,,PLM,0.123,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201907,1,ZN,DB,,PLM,4.17,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,AL,DB,,PLM,0.0192,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,AS,DB,,PLM,0.09,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,CA,DB,,AAF,0.1359,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,CD,DB,,PLM,0.0174,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,CL,DB,,IC,0.4746,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,CO,DB,,PLM,0.0161,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,COND,DB,,CN,1.25,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,CR,DB,,PLM,0.119,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,CU,DB,,PLM,0.54,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,DOC,DB,,,6.8814,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,FE,DB,,PLM,0.0168,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,HG,DB,,AFC,4.4,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,HGM,DB,,AFC,360,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,K,DB,,AAF,0.1012,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,MG,DB,,AAF,0.0531,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,MN,DB,,PLM,0.0025,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,MO,DB,,PLM,0.02,µg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,,DB,,AAF,0.2931,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,NH4N,DB,,SP,0.4339,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,NI,DB,,PLM,0.149,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,NO3N,DB,,IC,0.2153,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,NTOT,DB,,IC,0.8353,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,PB,DB,,PLM,0.444,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,PH,DB,,TIE,5.09,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,PREC,DB,,,112.519,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,PTOT,DB,,SP,0.01,mg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,SE,DB,,PLM,0.12,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,SO4S,DB,,IC,0.3282,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,V,DB,,PLM,0.146,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201908,1,ZN,DB,,PLM,2.92,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,AL,DB,,PLM,0.0086,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,AS,DB,,PLM,0.051,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,CA,DB,,AAF,0.0933,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,CD,DB,,PLM,0.0134,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,CL,DB,,IC,1.2378,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,CO,DB,,PLM,0.01,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,COND,DB,,CN,1.33,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,CR,DB,,PLM,0.065,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,CU,DB,,PLM,0.362,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,DOC,DB,,,4.694,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,FE,DB,,PLM,0.0069,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,HG,DB,,AFC,3.3,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,HGM,DB,,AFC,70,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,K,DB,,AAF,0.0435,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,MG,DB,,AAF,0.087,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,MN,DB,,PLM,0.0017,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,MO,DB,,PLM,0.02,µg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,,DB,,AAF,0.7096,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,NH4N,DB,,SP,0.1976,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,NI,DB,,PLM,0.066,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,NO3N,DB,,IC,0.1598,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,NTOT,DB,,IC,0.4171,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,PB,DB,,PLM,0.248,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,PH,DB,,TIE,5.04,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,PREC,DB,,,48.2226,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,PTOT,DB,,SP,0.01,mg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,SE,DB,,PLM,0.1,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,SO4S,DB,,IC,0.2165,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,V,DB,,PLM,0.097,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201909,1,ZN,DB,,PLM,1.75,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,AL,DB,,PLM,0.0064,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,AS,DB,,PLM,0.033,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,CA,DB,,AAF,0.0495,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,CD,DB,,PLM,0.0089,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,CL,DB,,IC,0.6613,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,CO,DB,,PLM,0.004,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,COND,DB,,CN,0.95,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,CR,DB,,PLM,0.048,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,CU,DB,,PLM,0.256,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,DOC,DB,,,2.4351,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,FE,DB,,PLM,0.0042,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,HG,DB,,AFC,2.8,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,HGM,DB,,AFC,60,ng/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,K,DB,,AAF,0.0276,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,MG,DB,,AAF,0.0525,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,MN,DB,,PLM,0.0016,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,MO,DB,,PLM,0.02,µg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,,DB,,AAF,0.3459,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,NH4N,DB,,SP,0.1245,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,NI,DB,,PLM,0.164,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,NO3N,DB,,IC,0.1684,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,NTOT,DB,,IC,0.2684,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,PB,DB,,PLM,0.25,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,PH,DB,,TIE,4.98,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,PREC,DB,,,110.108,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,PTOT,DB,,SP,0.01,mg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,SE,DB,,PLM,0.06,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,SO4S,DB,,IC,0.1265,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,V,DB,,PLM,0.079,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201910,1,ZN,DB,,PLM,1.94,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,AL,DB,,PLM,0.0064,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,AS,DB,,PLM,0.087,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,CA,DB,,AAF,0.065,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,CD,DB,,PLM,0.0285,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,CL,DB,,IC,0.21560000000000001,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,CO,DB,,PLM,0.006,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,COND,DB,,CN,0.87,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,CR,DB,,PLM,0.073,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,CU,DB,,PLM,0.776,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,DOC,DB,,,1.0095,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,FE,DB,,PLM,0.008,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,HG,DB,,AFC,1.9,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,HGM,DB,,AFC,60,ng/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,K,DB,,AAF,0.036,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,MG,DB,,AAF,0.014,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,MN,DB,,PLM,8e-4,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,MO,DB,,PLM,0.02,µg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,,DB,,AAF,0.082,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,NH4N,DB,,SP,0.2683,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,NI,DB,,PLM,0.138,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,NO3N,DB,,IC,0.2542,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,NTOT,DB,,IC,0.4816,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,PB,DB,,PLM,1.92,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,PH,DB,,TIE,5.08,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,PREC,DB,,,91.7467,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,PTOT,DB,,SP,0.01,mg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,SE,DB,,PLM,0.08,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,SO4S,DB,,IC,0.2031,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,V,DB,,PLM,0.099,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201911,1,ZN,DB,,PLM,3.87,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,AL,DB,,PLM,0.0071,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,AS,DB,,PLM,0.054,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,CA,DB,,AAF,0.078,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,CD,DB,,PLM,0.0112,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,CL,DB,,IC,1.6026,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,CO,DB,,PLM,0.007,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,COND,DB,,CN,1.54,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,CR,DB,,PLM,0.056,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,CU,DB,,PLM,0.275,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,DOC,DB,,,1.9306,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,FE,DB,,PLM,0.0039,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,HG,DB,,AFC,2.3,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,HGM,DB,,AFC,149,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,K,DB,,AAF,0.0488,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,MG,DB,,AAF,0.1116,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,MN,DB,,PLM,7e-4,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,MO,DB,,PLM,0.02,µg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,,DB,,AAF,0.9761,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,NH4N,DB,,SP,0.1488,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,NI,DB,,PLM,0.071,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,NO3N,DB,,IC,0.2754,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,NTOT,DB,,IC,0.3754,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,PB,DB,,PLM,0.301,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,PH,DB,,TIE,4.89,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,PREC,DB,,,85.1932,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,PTOT,DB,,SP,0.01,mg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,SE,DB,,PLM,0.06,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,SO4S,DB,,IC,0.1906,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,V,DB,,PLM,0.101,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201912,1,ZN,DB,,PLM,2.36,µg/l,,
